Date, Algorithm, GPU, Build time[ms], Exec time [ms], Dict size, Input size, Existing %
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.40288,408677,216420,0.985953
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.46544,408677,216420,0.985953
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.54464,408677,216420,0.985953
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37699,408677,216420,0.985953
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.32566,408677,216420,0.985953
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.34448,408677,216420,0.985953
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.44227,408677,216420,0.985953
08/22/18 13:06:48,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50627,408677,216420,0.985953
08/22/18 13:06:49,Thrust binary search,GeForce GTX 960M,4.99869,9.83987,416290,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73411,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86093,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.71741,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84586,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.45165,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.39402,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.3999,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.47587,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.55021,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37901,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.32323,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.3433,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.43523,408677,216420,0.985953
08/22/18 13:06:49,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50314,408677,216420,0.985953
08/22/18 13:06:50,Thrust binary search,GeForce GTX 960M,5.28736,9.83248,416290,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.74019,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.8719,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.71808,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84992,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.43677,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.41162,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.39338,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.49766,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.5735,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37626,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.33843,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.34461,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.43674,408677,216420,0.985953
08/22/18 13:06:50,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50486,408677,216420,0.985953
08/22/18 13:06:51,Thrust binary search,GeForce GTX 960M,4.856,9.83898,416290,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73232,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86259,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.71914,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84659,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.44093,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.39853,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.39139,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.4937,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.56224,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.36614,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.3287,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.35018,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.43507,408677,216420,0.985953
08/22/18 13:06:51,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50624,408677,216420,0.985953
08/22/18 13:06:52,Thrust binary search,GeForce GTX 960M,5.75242,9.84557,416290,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73469,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86435,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.71888,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.8472,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.44624,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.41674,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.39693,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.49968,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.55859,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37382,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.31974,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.35171,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.44032,408677,216420,0.985953
08/22/18 13:06:52,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50195,408677,216420,0.985953
08/22/18 13:06:53,Thrust binary search,GeForce GTX 960M,4.93466,9.83357,416290,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.7352,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86493,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.72429,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.85341,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.43565,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.40378,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.39277,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.49795,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.56896,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.38451,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.34038,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.34672,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.4439,408677,216420,0.985953
08/22/18 13:06:53,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50656,408677,216420,0.985953
08/22/18 13:06:54,Thrust binary search,GeForce GTX 960M,5.28899,9.82246,416290,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73878,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86256,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.72221,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84544,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.45914,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.3831,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.40717,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.48038,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.54934,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37325,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.31885,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.34621,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.4384,408677,216420,0.985953
08/22/18 13:06:54,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.51107,408677,216420,0.985953
08/22/18 13:06:55,Thrust binary search,GeForce GTX 960M,5.00054,9.84054,416290,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.74045,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86307,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.72374,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84912,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.43878,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.40534,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.38602,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.49427,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.56365,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37437,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.33338,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.35002,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.44918,408677,216420,0.985953
08/22/18 13:06:55,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.51056,408677,216420,0.985953
08/22/18 13:06:55,Thrust binary search,GeForce GTX 960M,5.03341,9.86346,416290,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.74611,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86493,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.71718,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84573,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.43686,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.41398,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.39059,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.48928,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.56445,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37904,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.34074,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.34451,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.43603,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50301,408677,216420,0.985953
08/22/18 13:06:56,Thrust binary search,GeForce GTX 960M,5.30061,9.84726,416290,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73325,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.8616,408677,216420,0.985953
08/22/18 13:06:56,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.7192,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84554,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.45792,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.3944,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.41421,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.48355,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.5463,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.36765,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.33101,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.34992,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.43472,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50902,408677,216420,0.985953
08/22/18 13:06:57,Thrust binary search,GeForce GTX 960M,4.50483,9.84736,416290,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73613,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86614,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.72842,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84992,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.44403,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.4175,408677,216420,0.985953
08/22/18 13:06:57,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.38794,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.49139,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.57315,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37267,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.33331,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.35382,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.43056,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.5089,408677,216420,0.985953
08/22/18 13:06:58,Thrust binary search,GeForce GTX 960M,6.3001,9.82928,416290,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73658,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86336,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.71651,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.85075,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.43885,408677,216420,0.985953
08/22/18 13:06:58,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.41027,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.38797,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.50182,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.56112,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.37939,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.31901,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.35206,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.43408,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50688,408677,216420,0.985953
08/22/18 13:06:59,Thrust binary search,GeForce GTX 960M,4.33581,9.76803,416290,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73686,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86592,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.72128,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84589,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.44134,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.40992,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.39482,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.49424,408677,216420,0.985953
08/22/18 13:06:59,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.56682,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.36806,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),1.33395,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),1.34336,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),1.42851,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),1.50394,408677,216420,0.985953
08/22/18 13:07:00,Thrust binary search,GeForce GTX 960M,4.7135,9.84298,416290,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),1.73443,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),1.86426,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),1.72179,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),1.84691,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),1.44432,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),1.40083,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),1.39568,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),1.48976,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),1.55766,408677,216420,0.985953
08/22/18 13:07:00,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),1.36429,408677,216420,0.985953
